414603 Pieces of Eight Lease,,,,,,,,0,"27,000",,,"27,000",,"27,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,17,,,,,12/6/2013   9:52:51AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,FY 2013,,FY 2014
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
9000 General,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
00002 General,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414710 Rent - 1401 Southern Boulevard,,,,,,,,0,"24,000",,,"24,000",,"24,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414804 Virginia Beach National Golf Revenue,,,,,,,,0,"100,000",,,"100,000",,"100,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414901 Rent - McDonalds,,,,,,,,0,"300,000",,,"300,000",,"44,808",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415002 Data Processing Services,,,,,,,,0,"10,000",,,"10,000",,"10,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415003 City Clerk Services,,,,,,,,0,75,,,75,,75,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415008 Court Costs,,,,,,,,0,"1,565",,,"1,565",,"1,065",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415010 Excess Fees - Clerk,,,,,,,,0,"1,969,463",,,"1,969,463",,"500,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415012 Courthouse Maintenance Fees,,,,,,,,0,"146,461",,,"146,461",,"149,390",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415021 Commonwealth's Attorney Fees,,,,,,,,0,"18,135",,,"18,135",,"19,557",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415218 United States Passport Processing Fees,,,,,,,,0,"12,000",,,"12,000",,"9,270",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416011 Donations,,,,,,,,0,0,,,0,,"11,427",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416055 Miscellaneous Revenue,,,,,,,,0,"40,103",,,"40,103",,"74,350",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416079 Farm Classification - Late Filing Fees,,,,,,,,0,60,,,60,,60,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416082 Excess Property Processing Fees,,,,,,,,0,"2,000",,,"2,000",,"2,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416084 Returned Checks - Civil Penalty,,,,,,,,0,529,,,529,,529,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,0,"256,722",,,"256,722",,"178,834",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416130 Housing & Neighborhood Preservation Indirect Cost,,,,,,,,0,"304,240",,,"304,240",,"314,381",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416302 DMV Reimbursement - STOPS,,,,,,,,0,"136,743",,,"136,743",,"614,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416322 Rebate - Boise Office Max,,,,,,,,0,"30,062",,,"30,062",,"32,132",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
417001 Court Fines and Forfeitures,,,,,,,,0,"4,982,290",,,"4,982,290",,"5,354,753",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
417003 Parking Tickets - Penalties,,,,,,,,0,"538,333",,,"538,333",,"360,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
417005 Overweight Vehicle Fees,,,,,,,,0,"217,356",,,"217,356",,"219,530",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
417006 Wetlands/Dunes - Civil Charges,,,,,,,,0,"10,488",,,"10,488",,"13,992",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
417007 DUI Response Reimbursements,,,,,,,,0,"34,727",,,"34,727",,"29,218",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
417009 Zoning Fines,,,,,,,,0,"2,414",,,"2,414",,"7,536",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
417010 Chesapeake Bay Preservation,,,,,,,,0,"2,891",,,"2,891",,"2,862",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
420003 Rolling Stock Taxes,,,,,,,,0,"20,744",,,"20,744",,"17,744",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
420004 Mobile Homes Sales Tax,,,,,,,,0,"37,670",,,"37,670",,"27,670",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
420005 Passenger Car Rental Tax,,,,,,,,0,"1,047,257",,,"1,047,257",,"976,508",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
421014 Reimbursement - Medical Examiner,,,,,,,,0,"1,720",,,"1,720",,"1,720",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422019 Reimbursement - State Aid Law Enforcement,,,,,,,,0,"13,002,430",,,"13,002,430",,"13,049,374",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422044 Maintenance of Roads,,,,,,,,0,"678,000",,,"678,000",,"678,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422045 Recordation Fee,,,,,,,,0,"1,748,483",,,"1,748,483",,"1,725,638",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422166 Miscellaneous State Revenue,,,,,,,,0,"-2,133,530",,,"-2,133,530",,"-2,133,530",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
430002 Public Law 95-469 Refuge Revenue Sharing Act,,,,,,,,0,"171,091",,,"171,091",,"174,513",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
431005 Recovery - Indirect Costs - Federal,,,,,,,,0,"423,765",,,"423,765",,"660,996",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433900 Medicaid Outstation,,,,,,,,0,"53,800",,,"53,800",,"53,800",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,0,,,0,,"4,800,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 00002,,,,,,,0,,"918,257,942",,"918,257,942",,"890,234,968",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,9000 General,,0,"918,257,942",,,"918,257,942",,"890,234,968",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,002 General Fund,,,0,"1,058,737,881",,,"1,058,737,881",,"1,033,374,498",,"231,539",,"231,539","231,539",,"231,539"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,107 School Equipment Replacement Special Revenue Fund,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,18,,,,,12/6/2013   9:52:51AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,FY 2013,,FY 2014
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,107 School Equipment Replacement Special Revenue Fund,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
80107 Reserve for Contingencies,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"1,837,129",,,"1,837,129",,"653,292",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 80107,,,,,,,0,,"1,837,129",,"1,837,129",,"653,292",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,0500 Education,,,0,,"1,837,129",,"1,837,129",,"653,292",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
107 School Equipment Replacement Special Revenue Fund,,,,,,,,0,"1,837,129",,,"1,837,129",,"653,292",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,108 School Instructional Technology Fund,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
50030 Instructional Technology,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"3,815,945",,,"3,815,945",,"2,915,947",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 50030,,,,,,,0,,"3,815,945",,"3,815,945",,"2,915,947",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,0500 Education,,,0,,"3,815,945",,"3,815,945",,"2,915,947",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
108 School Instructional Technology Fund,,,,,,,,0,"3,815,945",,,"3,815,945",,"2,915,947",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,109 School Vending Operations Fund,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
50901 School Vending Operations,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,0,"25,000",,,"25,000",,"25,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416055 Miscellaneous Revenue,,,,,,,,0,"225,000",,,"225,000",,"200,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"359,815",,,"359,815",,"359,799",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 50901,,,,,,,0,,"609,815",,"609,815",,"584,799",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,0500 Education,,,0,,"609,815",,"609,815",,"584,799",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
109 School Vending Operations Fund,,,,,,,,0,"609,815",,,"609,815",,"584,799",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,112 School Communication Tower Technology Fund,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
51600 Communication Tower Technology,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,0,"10,000",,,"10,000",,"10,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414168 Rent - Wireless Communication Tower,,,,,,,,0,"250,000",,,"250,000",,"250,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,"300,000",,,"300,000",,"300,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 51600,,,,,,,0,,"560,000",,"560,000",,"560,000",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,0500 Education,,,0,,"560,000",,"560,000",,"560,000",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
112 School Communication Tower Technology Fund,,,,,,,,0,"560,000",,,"560,000",,"560,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,114 School Cafeteria Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,19,,,,,12/6/2013   9:52:51AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,FY 2013,,FY 2014
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,114 School Cafeteria Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
50050 Food Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414001 Interest on Bank Deposits,,,,,,,,0,"110,000",,,"110,000",,"100,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415133 Charges For Services,,,,,,,,0,"15,879,119",,,"15,879,119",,"16,323,753",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416096 USDA Rebates from Vendors,,,,,,,,0,"140,000",,,"140,000",,"140,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422187 School Meal Payments,,,,,,,,0,"330,000",,,"330,000",,"330,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433152 National School Meal Program,,,,,,,,0,"8,935,521",,,"8,935,521",,"9,185,716",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433178 USDA Commodities,,,,,,,,0,"1,400,000",,,"1,400,000",,"1,400,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 50050,,,,,,,0,,"26,794,640",,"26,794,640",,"27,479,469",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,0500 Education,,,0,,"26,794,640",,"26,794,640",,"27,479,469",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,114 School Cafeteria Fund,,,,0,"26,794,640",,,"26,794,640",,"27,479,469",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,115 School Operating Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,20,,,,,12/6/2013   9:52:51AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,FY 2013,,FY 2014
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,115 School Operating Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
50010 Instruction,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414058 Sale of School Vehicles,,,,,,,,0,"15,000",,,"15,000",,"15,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
414081 Rent of Facilities,,,,,,,,0,"450,000",,,"450,000",,"450,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415131 Tuition - Regular Day,,,,,,,,0,"100,000",,,"100,000",,"100,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415134 Tuition - General Adult Education,,,,,,,,0,"142,839",,,"142,839",,"142,839",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415135 Tuition - Summer School,,,,,,,,0,"1,197,970",,,"1,197,970",,"1,197,970",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415138 Tuition - Vocational Adult Education,,,,,,,,0,"169,750",,,"169,750",,"169,750",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415139 Tuition - Drivers Education,,,,,,,,0,"240,000",,,"240,000",,"322,125",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415141 Tuition - LPN Program,,,,,,,,0,"25,575",,,"25,575",,"25,575",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415142 Open Campus Tuition,,,,,,,,0,"20,811",,,"20,811",,"20,811",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415990 Consolidated Benefits Office,,,,,,,,0,0,,,0,,"814,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416055 Miscellaneous Revenue,,,,,,,,0,"95,000",,,"95,000",,"95,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,0,"12,000",,,"12,000",,"12,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416127 Indirect Cost - Grants,,,,,,,,0,"350,000",,,"350,000",,"350,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416204 Flexible Benefits Forfeitures,,,,,,,,0,"15,000",,,"15,000",,"15,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422169 State Share Sales Tax,,,,,,,,0,"75,934,465",,,"75,934,465",,"72,941,384",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422170 Reimbursement - Social Security,,,,,,,,0,"10,811,225",,,"10,811,225",,"10,671,253",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422171 Reimbursement - Retirement,,,,,,,,0,"14,805,734",,,"14,805,734",,"13,756,916",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422172 Reimbursement - Life Insurance,,,,,,,,0,"521,023",,,"521,023",,"385,708",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422173 Basic School Aid,,,,,,,,0,"211,423,795",,,"211,423,795",,"190,787,341",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422175 Special Education - SOQ,,,,,,,,0,"21,752,706",,,"21,752,706",,"21,471,075",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422176 Vocational Funds - SOQ,,,,,,,,0,"3,690,579",,,"3,690,579",,"3,642,797",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422177 Foster Home Children - Regular,,,,,,,,0,"495,726",,,"495,726",,"528,797",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422180 Summer Schools - Remedial,,,,,,,,0,"1,343,256",,,"1,343,256",,"1,218,170",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422182 Gifted and Talented Aid - SOQ,,,,,,,,0,"1,953,836",,,"1,953,836",,"1,928,540",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422183 General Adult Education - High School Courses,,,,,,,,0,"59,977",,,"59,977",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"422185 Prevention, Intervention, and Remediation",,,,,,,,0,"2,909,045",,,"2,909,045",,"2,871,381",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422197 Special Education - Home Bound,,,,,,,,0,"48,167",,,"48,167",,"78,174",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422198 Special Education - Regional Program Payment,,,,,,,,0,"10,051,857",,,"10,051,857",,"9,823,229",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422201 Vocational Education - Occupational/Technical Ed,,,,,,,,0,"305,492",,,"305,492",,"361,764",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422204 English as a Second Language Payments,,,,,,,,0,"642,215",,,"642,215",,"732,806",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422209 At-Risk Initiative,,,,,,,,0,"1,941,295",,,"1,941,295",,"1,756,411",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422223 Class Size Initiative,,,,,,,,0,"3,924,137",,,"3,924,137",,"3,954,621",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422241 Other State Funds,,,,,,,,0,"1,857,198",,,"1,857,198",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422975 Enrollment Loss,,,,,,,,0,0,,,0,,"2,059,550",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422976 Funding Loss Cap,,,,,,,,0,0,,,0,,"1,767,449",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433141 Public Law 874,,,,,,,,0,"12,461,723",,,"12,461,723",,"12,461,723",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433142 Adult Basic Education,,,,,,,,0,"134,408",,,"134,408",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433144 Department of the Navy - NJROTC,,,,,,,,0,"100,000",,,"100,000",,"100,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
433187 Department of Defense,,,,,,,,0,"1,500,000",,,"1,500,000",,"1,500,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
433289 Medicare Reimbursements/Medicare Services IEP's V,,,,,,,,0,"575,000",,,"575,000",,"575,000",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,0,,,0,,"3,276,367",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 50010,,,,,,,0,,"382,076,804",,"382,076,804",,"362,380,526",0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,21,,,,,12/6/2013   9:52:51AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2010,,,,,,,
Account,,,,,,,,FY 2008,FY 2009,,,FY 2009,,FY 2010,,FY 2011,,FY 2012,FY 2013,,FY 2014
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,115 School Operating Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
ZZ115 City Manager Adjustment,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
420000 Commonwealth Target Adjustment,,,,,,,,0,0,,,0,,"6,185,930",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
430000 Federal Target Adjustment,,,,,,,,0,0,,,0,,"27,454,252",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
491001 Specific Fund Reserves,,,,,,,,0,0,,,0,,"-2,476,367",,"-2,476,367",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code ZZ115,,,,,,,0,,0,,0,,"31,163,815","-2,476,367",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,0500 Education,,,0,,"382,076,804",,"382,076,804",,"393,544,341","-2,476,367",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,115 School Operating Fund,,,,0,"382,076,804",,,"382,076,804",,"393,544,341",,"-2,476,367",,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,116 School Grants Fund,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0500 Education,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
50121 School Grants,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416117 Miscellaneous Transfers between School Funds,,,,,,,,0,"2,882,326",,,"2,882,326",,"3,013,324",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422166 Miscellaneous State Revenue,,,,,,,,0,"2,155,908",,,"2,155,908",,"2,155,908",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422181 Early Reading Initiative,,,,,,,,0,"785,926",,,"785,926",,"868,943",,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
