,,,,,,,,,,,,,,,,,,,,,
0090 Police,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
09112 Animal Control,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
413001 Dog and Cat Licenses,,,,,,,,"241,294","198,000",,,"198,000",,"222,600",,"228,187",,"229,328","230,475",,"231,627"
,,,,,,,,,,,,,,,,,,,,,
415027 Animal Disposal Fees,,,,,,,,"5,999","2,000",,,"2,000",,"3,300",,"3,399",,"3,501","3,606",,"3,714"
,,,,,,,,,,,,,,,,,,,,,
415028 Animal Adoption Fees,,,,,,,,"40,467","36,500",,,"36,500",,"34,300",,"36,389",,"37,481","38,605",,"39,763"
,,,,,,,,,,,,,,,,,,,,,
415029 Board and Impounding Fees,,,,,,,,"69,451","76,000",,,"76,000",,"72,700",,"77,127",,"79,441","81,824",,"84,279"
,,,,,,,,,,,,,,,,,,,,,
415166 Spay and Neutering Services,,,,,,,,"80,850","77,025",,,"77,025",,"77,025",,"81,716",,"84,167","86,692",,"89,293"
,,,,,,,,,,,,,,,,,,,,,
415208 Cash Over/Short,,,,,,,,"2,600",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415209 Other Income,,,,,,,,"2,928",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415415 Dangerous Dog Tags,,,,,,,,800,0,,,0,,840,,840,,840,840,,840
,,,,,,,,,,,,,,,,,,,,,
416195 DMV - Special License Plates,,,,,,,,"8,276","7,500",,,"7,500",,"8,000",,"8,487",,"8,742","9,004",,"9,274"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 09112,,,,,,,"452,665",,"397,025",,"397,025",,"418,765","436,145",,"443,500","451,046",,"458,790"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,0090 Police,,"3,846,266","3,883,385",,,"3,883,385",,"3,528,735",,"3,672,783",,"3,746,701","3,822,284",,"3,899,576"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0100 Public Works,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
10012 Business Center,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415128 Maps and Digital Data,,,,,,,,"3,513","3,000",,,"3,000",,"3,000",,"3,183",,"3,278","3,377",,"3,478"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 10012,,,,,,,"3,513",,"3,000",,"3,000",,"3,000","3,183",,"3,278","3,377",,"3,478"
,,,,,,,,,,,,,,,,,,,,,
10014 Facilities Management,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415133 Charges For Services,,,,,,,,"2,098",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 10014,,,,,,,"2,098",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
10502 Real Estate,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
413020 Encroachment Application Fees,,,,,,,,"6,750",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415120 Sale of Publications,,,,,,,,200,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 10502,,,,,,,"6,950",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
10510 Engineering Program Management,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415120 Sale of Publications,,,,,,,,150,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 10510,,,,,,,150,,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
10519 Street Light Installations,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416707 DVP Street Lights Reimbursements,,,,,,,,"140,813","510,000",,,"510,000",,"510,000",,"541,059",,"557,291","574,009",,"591,230"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 10519,,,,,,,"140,813",,"510,000",,"510,000",,"510,000","541,059",,"557,291","574,009",,"591,230"
,,,,,,,,,,,,,,,,,,,,,
10610 Infrastructure Maintenance Support,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422044 Maintenance of Roads,,,,,,,,"37,816,627","36,555,534",,,"36,555,534",,"38,196,034",,"39,349,554",,"39,939,797","40,538,894",,"41,146,977"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 10610,,,,,,,"37,816,627",,"36,555,534",,"36,555,534",,"38,196,034","39,349,554",,"39,939,797","40,538,894",,"41,146,977"
,,,,,,,,,,,,,,,,,,,,,
10611 Street Maintenance,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"2,880",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 10611,,,,,,,"2,880",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
10612 Dredge Maintenance,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"12,670",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 10612,,,,,,,"12,670",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
10614 Traffic Management Operations,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415052 Sale of Road Signs (Other Cities),,,,,,,,0,0,,,0,,"75,000",,"75,000",,"75,000","75,000",,"75,000"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 10614,,,,,,,0,,0,,0,,"75,000","75,000",,"75,000","75,000",,"75,000"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,5,,,,,12/6/2013   9:39:42AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,,FY 2013,,FY 2014,,FY 2015,,FY 2016,FY 2017,,FY 2018
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0100 Public Works,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
10615 Beach Operations,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416055 Miscellaneous Revenue,,,,,,,,829,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"15,073",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 10615,,,,,,,"15,902",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
10652 Heat and Air Conditioning,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"2,075",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 10652,,,,,,,"2,075",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
10653 General Maintenance,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"4,903",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 10653,,,,,,,"4,903",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,0100 Public Works,,,"38,008,581","37,068,534",,,"37,068,534",,"38,784,034",,"39,968,796",,"40,575,366","41,191,280",,"41,816,685"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0110 Parks and Recreation,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
11041 Landscape Asset Management,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,531,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
422044 Maintenance of Roads,,,,,,,,"3,335,612","4,596,705",,,"4,596,705",,"4,720,858",,"4,859,678",,"4,930,711","5,002,809",,"5,075,989"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 11041,,,,,,,"3,336,143",,"4,596,705",,"4,596,705",,"4,720,858","4,859,678",,"4,930,711","5,002,809",,"5,075,989"
,,,,,,,,,,,,,,,,,,,,,
11042 Landscape Maintenance Management,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"11,173","25,000",,,"25,000",,"25,000",,"26,523",,"27,318","28,138",,"28,982"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 11042,,,,,,,"11,173",,"25,000",,"25,000",,"25,000","26,523",,"27,318","28,138",,"28,982"
,,,,,,,,,,,,,,,,,,,,,
11043 Landscape Life Cycle Management,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414070 Equipment and Facilities Rentals,,,,,,,,0,"3,500",,,"3,500",,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"13,885",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 11043,,,,,,,"13,885",,"3,500",,"3,500",,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
11044 Landscape Special Zone Management - Resort Area,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"5,789",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 11044,,,,,,,"5,789",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,0110 Parks and Recreation,,,,"3,366,990","4,625,205",,,"4,625,205",,"4,745,858",,"4,886,201",,"4,958,029","5,030,947",,"5,104,971"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0120 Library,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
12010 Director's Office,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,0,"75,400",,,"75,400",,"75,400",,"76,916",,"77,685","78,462",,"79,246"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,53,"305,000",,,"305,000",,"305,000",,"323,575",,"333,282","343,280",,"353,579"
,,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,"5,518","30,000",,,"30,000",,"30,000",,"31,827",,"32,782","33,765",,"34,778"
,,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,"-2,225","40,000",,,"40,000",,"40,000",,"42,436",,"43,709","45,020",,"46,371"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 12010,,,,,,,"3,346",,"450,400",,"450,400",,"450,400","474,753",,"487,457","500,527",,"513,974"
,,,,,,,,,,,,,,,,,,,,,
12030 Meyera E. Oberndorf Central Library,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"22,848",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"106,981",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,"3,755",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,"25,163",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,"41,245",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416060 Returned Check Processing Charges,,,,,,,,152,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 12030,,,,,,,"200,144",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,6,,,,,12/6/2013   9:39:42AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,,FY 2013,,FY 2014,,FY 2015,,FY 2016,FY 2017,,FY 2018
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0120 Library,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
12031 Great Neck Area Library,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"3,724",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"23,819",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,420,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,710,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,720,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 12031,,,,,,,"29,393",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
12032 Bayside Area Library,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"7,796",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415075 DO NOT USE - Pendleton Parking Fees,,,,,,,,10,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"25,831",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,311,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,"3,162",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,"2,521",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,160,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 12032,,,,,,,"39,791",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
12033 Oceanfront Area Library,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"7,784",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"17,829",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415188 Print Shop Charges,,,,,,,,70,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,425,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,"1,211",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,"1,310",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 12033,,,,,,,"28,629",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
12034 Kempsville Area Library,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"10,533",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415076 After School Activity Center,,,,,,,,125,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"55,916",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,603,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,"6,570",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,"3,880",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416060 Returned Check Processing Charges,,,,,,,,70,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 12034,,,,,,,"77,697",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
12035 Windsor Woods Area Library,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"5,517",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"16,146",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,227,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,354,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,890,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
416060 Returned Check Processing Charges,,,,,,,,21,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 12035,,,,,,,"23,155",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,7,,,,,12/6/2013   9:39:42AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,,FY 2013,,FY 2014,,FY 2015,,FY 2016,FY 2017,,FY 2018
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0120 Library,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
12036 Pungo - Blackwater Area Library,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,996,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415076 After School Activity Center,,,,,,,,10,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"4,857",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,60,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,"1,323",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 12036,,,,,,,"7,246",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
12038 Princess Anne Area Library,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"7,339",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415074 Little Island Parking Fees,,,,,,,,17,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"45,603",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,775,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,"1,185",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,765,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 12038,,,,,,,"55,684",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
12050 South Rosemont Youth Library,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"2,436",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"11,602",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,140,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,205,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 12050,,,,,,,"14,383",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
12051 Mobile Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,167,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"1,466",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 12051,,,,,,,"1,633",,0,,0,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
12071 Technology Services,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
422387 Universal Service Funds - Library,,,,,,,,"57,979","73,847",,,"73,847",,"73,847",,"76,079",,"77,220","78,379",,"79,554"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 12071,,,,,,,"57,979",,"73,847",,"73,847",,"73,847","76,079",,"77,220","78,379",,"79,554"
,,,,,,,,,,,,,,,,,,,,,
12072 Materials Management,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
414602 Lease - Central Library Coffee Shop,,,,,,,,"5,759","8,500",,,"8,500",,"6,000",,"6,121",,"6,182","6,244",,"6,306"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,106,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,"1,159","7,400",,,"7,400",,"7,400",,"7,851",,"8,086","8,329",,"8,579"
,,,,,,,,,,,,,,,,,,,,,
422144 State Aid Library,,,,,,,,"209,152","209,152",,,"209,152",,"205,855",,"212,072",,"215,253","218,482",,"221,759"
,,,,,,,,,,,,,,,,,,,,,
,,Org Code 12072,,,,,,,"216,176",,"225,052",,"225,052",,"219,255","226,044",,"229,521","233,055",,"236,644"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,0120 Library,,"755,256","749,299",,,"749,299",,"743,502",,"776,876",,"794,199","811,961",,"830,172"
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0130 Planning,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,8,,,,,12/6/2013   9:39:42AM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,,FY 2013,,FY 2014,,FY 2015,,FY 2016,FY 2017,,FY 2018
,,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
0130 Planning,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
13110 Director's Office,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
413002 Use Permits,,,,,,,,"33,350",0,,,0,,"15,500",,"15,500",,"15,500","15,500",,"15,500"
,,,,,,,,,,,,,,,,,,,,,
413018 Excavation and Soil Removal Fees,,,,,,,,150,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
413020 Encroachment Application Fees,,,,,,,,250,0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
413022 Non-Conforming Use Permits,,,,,,,,"1,000",0,,,0,,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,,
413025 Sign Permits,,,,,,,,530,0,,,0,,0,,0,,0,0,,0
