,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0090 Police,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
09112 Animal Control,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
413001 Dog and Cat Licenses,,,,,,,,"211,119","222,600",,,"222,600","219,000",,"219,000",,"219,000","219,000",,"219,000"
,,,,,,,,,,,,,,,,,,,,
413007 Highway Permits,,,,,,,,7,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
413011 Administrative Fees,,,,,,,,"11,410",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415027 Animal Disposal Fees,,,,,,,,"8,197","3,300",,,"3,300","7,100",,"7,100",,"7,100","7,100",,"7,100"
,,,,,,,,,,,,,,,,,,,,
415028 Animal Adoption Fees,,,,,,,,"40,694","34,300",,,"34,300","44,600",,"44,600",,"44,600","44,600",,"44,600"
,,,,,,,,,,,,,,,,,,,,
415029 Board and Impounding Fees,,,,,,,,"68,841","72,700",,,"72,700","69,900",,"69,900",,"69,900","69,900",,"69,900"
,,,,,,,,,,,,,,,,,,,,
415166 Spay and Neutering Services,,,,,,,,"82,193","77,025",,,"77,025","81,600",,"81,600",,"81,600","81,600",,"81,600"
,,,,,,,,,,,,,,,,,,,,
415208 Cash Over/Short,,,,,,,,"8,020",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415209 Other Income,,,,,,,,736,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415415 Dangerous Dog Tags,,,,,,,,"2,330",840,,,840,"1,140",,"1,140",,"1,140","1,140",,"1,140"
,,,,,,,,,,,,,,,,,,,,
416055 Miscellaneous Revenue,,,,,,,,57,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"2,559",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
416195 DMV - Special License Plates,,,,,,,,"8,929","8,000",,,"8,000","8,600",,"8,600",,"8,600","8,600",,"8,600"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 09112,,,,,,,"445,091",,"418,765",,,"431,940","431,940",,"431,940","431,940",,"431,940"
,,,,,,,,,,,,,,,,,,,,
,,,,,,0090 Police,,"3,939,522","3,528,735",,,"3,528,735","3,607,190",,"3,607,190",,"3,607,190","3,607,190",,"3,607,190"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0100 Public Works,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
10012 Business Center,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415128 Maps and Digital Data,,,,,,,,"2,747","3,000",,,"3,000","2,500",,"2,500",,"2,500","2,500",,"2,500"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10012,,,,,,,"2,747",,"3,000",,,"2,500","2,500",,"2,500","2,500",,"2,500"
,,,,,,,,,,,,,,,,,,,,
10311 Bureau of Waste Disposal,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415039 Refuse Disposal Charges - SPSA,,,,,,,,1,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10311,,,,,,,1,,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
10502 Real Estate,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
413020 Encroachment Application Fees,,,,,,,,"6,000",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10502,,,,,,,"6,000",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
10512 Surveys,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416055 Miscellaneous Revenue,,,,,,,,360,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10512,,,,,,,360,,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
10516 Engineering and Construction Management Services,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"1,513",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10516,,,,,,,"1,513",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
10519 Street Light Installations,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416707 DVP Street Lights Reimbursements,,,,,,,,"174,956","510,000",,,"510,000","510,000",,"510,000",,"510,000","510,000",,"510,000"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10519,,,,,,,"174,956",,"510,000",,,"510,000","510,000",,"510,000","510,000",,"510,000"
,,,,,,,,,,,,,,,,,,,,
"10602 Planning, Estimating, and Scheduling",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"2,301",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10602,,,,,,,"2,301",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
10604 Infrastructure Maintenance Contracts,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"2,553",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10604,,,,,,,"2,553",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
10610 Infrastructure Maintenance Support,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
422044 Maintenance of Roads,,,,,,,,"37,446,732","38,196,034",,,"38,196,034","38,196,034",,"38,196,034",,"38,196,034","38,196,034",,"38,196,034"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10610,,,,,,,"37,446,732",,"38,196,034",,,"38,196,034","38,196,034",,"38,196,034","38,196,034",,"38,196,034"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,5,,,,12/5/2013   4:26:29PM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,,FY 2014,FY 2015,,FY 2016,,FY 2017,FY 2018,,FY 2019
,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0100 Public Works,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
10611 Street Maintenance,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"2,020",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10611,,,,,,,"2,020",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
10613 Mosquito Control,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"5,588",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10613,,,,,,,"5,588",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
10614 Traffic Management Operations,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415052 Sale of Road Signs (Other Cities),,,,,,,,"11,461","75,000",,,"75,000","75,000",,"75,000",,"75,000","75,000",,"75,000"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10614,,,,,,,"11,461",,"75,000",,,"75,000","75,000",,"75,000","75,000",,"75,000"
,,,,,,,,,,,,,,,,,,,,
10615 Beach Operations,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"2,144",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10615,,,,,,,"2,144",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
10653 General Maintenance,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"4,281",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10653,,,,,,,"4,281",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
10655 Resort Building Maintenance,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"3,975",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 10655,,,,,,,"3,975",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,0100 Public Works,,,"37,666,631","38,784,034",,,"38,784,034","38,783,534",,"38,783,534",,"38,783,534","38,783,534",,"38,783,534"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0110 Parks and Recreation,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
11041 Landscape Asset Management,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"3,025",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
422044 Maintenance of Roads,,,,,,,,"4,628,652","4,720,858",,,"4,720,858","4,720,858",,"4,720,858",,"4,720,858","4,720,858",,"4,720,858"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 11041,,,,,,,"4,631,677",,"4,720,858",,,"4,720,858","4,720,858",,"4,720,858","4,720,858",,"4,720,858"
,,,,,,,,,,,,,,,,,,,,
11042 Landscape Maintenance Management,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415226 Reimb-VA BCH Developement Auth,,,,,,,,"5,379",0,,,0,"21,494",,"21,494",,"21,494","21,494",,"21,494"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"6,020","25,000",,,"25,000","10,000",,"10,000",,"10,000","10,000",,"10,000"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 11042,,,,,,,"11,399",,"25,000",,,"31,494","31,494",,"31,494","31,494",,"31,494"
,,,,,,,,,,,,,,,,,,,,
11043 Landscape Life Cycle Management,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414070 Equipment and Facilities Rentals,,,,,,,,0,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
416086 Sale of Salvage Materials,,,,,,,,"7,371",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 11043,,,,,,,"7,371",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,0110 Parks and Recreation,,,,"4,650,447","4,745,858",,,"4,745,858","4,752,352",,"4,752,352",,"4,752,352","4,752,352",,"4,752,352"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0120 Library,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
12010 Director's Office,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,0,"75,400",,,"75,400","75,400",,"75,400",,"75,400","75,400",,"75,400"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"16,366","305,000",,,"305,000","305,000",,"305,000",,"305,000","305,000",,"305,000"
,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,0,"30,000",,,"30,000","30,000",,"30,000",,"30,000","30,000",,"30,000"
,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,"-4,880","40,000",,,"40,000","40,000",,"40,000",,"40,000","40,000",,"40,000"
,,,,,,,,,,,,,,,,,,,,
416902 City of Suffolk,,,,,,,,"5,483",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 12010,,,,,,,"16,969",,"450,400",,,"450,400","450,400",,"450,400","450,400",,"450,400"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,6,,,,12/5/2013   4:26:29PM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,,FY 2014,FY 2015,,FY 2016,,FY 2017,FY 2018,,FY 2019
,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0120 Library,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
12030 Meyera E. Oberndorf Central Library,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"23,315",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"101,882",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,"1,570",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,"20,589",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,"41,230",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
416060 Returned Check Processing Charges,,,,,,,,339,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Org Code 12030,,,,,,,"188,925",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
12031 Great Neck Area Library,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"3,648",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"24,868",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,140,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,477,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,"1,460",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
416060 Returned Check Processing Charges,,,,,,,,10,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Org Code 12031,,,,,,,"30,602",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
12032 Bayside Area Library,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"7,499",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415074 Little Island Parking Fees,,,,,,,,4,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415076 After School Activity Center,,,,,,,,70,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"26,425",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,388,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,"2,796",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,"2,055",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
416060 Returned Check Processing Charges,,,,,,,,2,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
416166 Settlements,,,,,,,,"4,892",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 12032,,,,,,,"44,132",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
12033 Oceanfront Area Library,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"8,015",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"19,555",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,290,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,901,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,"2,376",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 12033,,,,,,,"31,137",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
12034 Kempsville Area Library,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"9,734",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"56,417",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,466,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,"6,390",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,"3,050",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
416060 Returned Check Processing Charges,,,,,,,,44,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Org Code 12034,,,,,,,"76,101",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,7,,,,12/5/2013   4:26:29PM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,,FY 2014,FY 2015,,FY 2016,,FY 2017,FY 2018,,FY 2019
,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0120 Library,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
12035 Windsor Woods Area Library,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"5,396",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"17,353",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,80,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,170,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,520,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 12035,,,,,,,"23,520",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
12036 Pungo - Blackwater Area Library,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,961,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"3,872",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,30,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,"1,355",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 12036,,,,,,,"6,218",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
12038 Princess Anne Area Library,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"6,891",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"45,497",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,230,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,905,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,"1,955",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 12038,,,,,,,"55,477",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
12039 Joint Use Library,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,"1,812",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"6,373",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,10,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,105,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 12039,,,,,,,"8,300",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
12050 South Rosemont Youth Library,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414074 Photo Copying Machine - Libraries,,,,,,,,256,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415074 Little Island Parking Fees,,,,,,,,6,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"4,491",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,70,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415706 Non Resident Library Fees,,,,,,,,45,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
,,Org Code 12050,,,,,,,"4,867",,0,,,0,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
12071 Technology Services,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
422387 Universal Service Funds - Library,,,,,,,,"23,889","73,847",,,"73,847","73,847",,"73,847",,"73,847","73,847",,"73,847"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,Org Code 12071,,,,,,,"23,889",,"73,847",,,"73,847","73,847",,"73,847","73,847",,"73,847"
,,,,,,,,,,,,,,,,,,,,
12072 Materials Management,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
414602 Lease - Central Library Coffee Shop,,,,,,,,"2,806","6,000",,,"6,000","6,000",,"6,000",,"6,000","6,000",,"6,000"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
415118 Library Fines and Fees,,,,,,,,"1,144",0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
415705 Collection Agency Contract,,,,,,,,20,"7,400",,,"7,400","7,400",,"7,400",,"7,400","7,400",,"7,400"
,,,,,,,,,,,,,,,,,,,,
415707 Library Meeting Room Fees,,,,,,,,-30,0,,,0,0,,0,,0,0,,0
,,,,,,,,,,,,,,,,,,,,
422144 State Aid Library,,,,,,,,"210,008","205,855",,,"205,855","210,800",,"210,800",,"210,800","210,800",,"210,800"
,,,,,,,,,,,,,,,,,,,,
,,Org Code 12072,,,,,,,"213,948",,"219,255",,,"224,200","224,200",,"224,200","224,200",,"224,200"
,,,,,,,,,,,,,,,,,,,,
,,,,,,0120 Library,,"724,084","743,502",,,"743,502","748,447",,"748,447",,"748,447","748,447",,"748,447"
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,,8,,,,12/5/2013   4:26:29PM - ET,,,,
,,"Revenue Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2015,,,,,,,
Account,,,,,,,,FY 2013,FY 2014,,,FY 2014,FY 2015,,FY 2016,,FY 2017,FY 2018,,FY 2019
,,,,,,,,,,,,,,,,,,,,
Code,,,,Revenue Description,,,,Actual,Adopted,,,Amended,Budget,,Budget,,Budget,Budget,,Budget
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,002 General Fund,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
0130 Planning,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
13010 Director's Office,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
