"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
,,,,,,,,,,,,,,,,,,,,,
02030 Media and Communications Group ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"143,581",,"143,581","70,475",,"70,475","70,475",,"70,475",,"70,475",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"27,103",,"27,103",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"14,585","15,752",,"16,235","14,468",,"14,468","14,468",,"14,468",,"14,468",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"3,411","3,684",,"3,797","3,383",,"3,383","3,383",,"3,383",,"3,383",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"45,461","44,624",,"45,996","48,060",,"48,060","52,709",,"52,709",,"57,357",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"21,600","21,600",,"21,600","18,471",,"18,471","18,471",,"18,471",,"18,471",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,712,712,,734,"2,766",,"2,766","2,766",,"2,766",,"2,766",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,216,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,566,240,,240,960,,960,960,,960,,960,,
,,,,,,,,,,,,,,,,,,,,,
603302,,Publicity and Public Relations,,,,,,711,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"3,006","2,412",,"2,412","2,195",,"2,195","2,195",,"2,195",,"2,195",,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"1,302","1,250",,"1,250","1,250",,"1,250","1,250",,"1,250",,"1,250",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"1,319","1,319",,"1,319",943,,"1,084","1,247",,"1,434",,"1,649",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,87,60,,60,60,,62,64,,66,,68,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"4,009","3,024",,"3,024","1,548",,"1,594","1,642",,"1,692",,"1,742",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,0,"2,423",,"2,423","2,400",,"2,472","2,546",,"2,623",,"2,701",,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,766,"1,250",,"1,250","1,250",,"1,288","1,326",,"1,366",,"1,407",,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,"1,010",940,,940,940,,968,997,,"1,027",,"1,058",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
605964,,Hampton Roads Center for Civic Engagement,,,,,,"5,545",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"5,194","6,540",,"6,540","5,940",,"6,118","6,302",,"6,491",,"6,686",,
,,,,,,,,,,,,,,,,,,,,,
606099,,P-Card Purchases,,,,,,225,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,0,500,,500,500,,515,530,,546,,563,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,"1,145",395,,395,197,,203,209,,215,,222,,
,,,,,,,,,,,,,,,,,,,,,
607801,,Replace Computer Workstation,,,,,,"6,263",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
02030 Media and Communications ,,,,,,,,"371,087","360,559",,"370,354","337,731",,"338,258","343,466",,"344,061",,"349,345",,
,,,,,,,,,,,,,,,,,,,,,
,,,0020 City Manager,,,,,"2,481,839","2,486,125",,"2,630,334","2,658,037",,"2,666,314","2,709,350",,"2,718,950",,"2,762,645",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0030 City Attorney    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
03010 City Attorney ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601100,,Executive Salaries,,,,,,0,"195,000",,"195,000","199,625",,"199,625","199,625",,"199,625",,"199,625",,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"520,562",,"520,562","533,576",,"533,576","533,576",,"533,576",,"533,576",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"2,425,941",0,,"123,697",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"1,198,713",,"1,198,713","1,280,710",,"1,280,710","1,280,710",,"1,280,710",,"1,280,710",,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,"484,549",,"484,549","505,983",,"505,983","505,983",,"505,983",,"505,983",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"64,111",,"64,111","67,162",,"67,162","67,162",,"67,162",,"67,162",,
,,,,,,,,,,,,,,,,,,,,,
601311,,Part Time Salaries,,,,,,"37,725",0,,"3,119",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601330,,Part-Time Professional Salaries,,,,,,0,"43,760",,"43,760","51,881",,"51,881","51,881",,"51,881",,"51,881",,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"3,199","23,766",,"23,766","41,508",,"41,508","41,508",,"41,508",,"41,508",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"139,640","149,086",,"156,461","156,240",,"156,240","156,612",,"156,984",,"157,356",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"34,406","36,497",,"38,337","38,408",,"38,408","38,408",,"38,408",,"38,408",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"428,510","431,228",,"452,976","532,932",,"532,932","584,476",,"584,476",,"636,019",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"194,400","194,400",,"194,400","221,652",,"221,652","221,652",,"221,652",,"221,652",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"7,559","6,867",,"7,211","30,666",,"30,666","30,666",,"30,666",,"30,666",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,810,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602960,,Deferred Compensation,,,,,,0,"10,000",,"10,000",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602970,,Car Allowance,,,,,,"10,000","10,000",,"10,000","10,000",,"10,000","10,000",,"10,000",,"10,000",,
,,,,,,,,,,,,,,,,,,,,,
603102,,Legal Services,,,,,,"137,449","4,005",,"4,005","2,000",,"2,060","2,122",,"2,185",,"2,251",,
,,,,,,,,,,,,,,,,,,,,,
603107,,Legal Support Charges,,,,,,335,"4,000",,"4,000","4,000",,"4,120","4,244",,"4,371",,"4,502",,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,74,100,,100,100,,103,106,,109,,113,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,0,350,,350,350,,361,371,,382,,394,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,"16,659","2,100",,"2,100","6,600",,"6,798","7,002",,"7,212",,"7,428",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,"1,206","2,000",,"2,000","2,000",,"2,060","2,122",,"2,185",,"2,251",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,4,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:56:36PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0030 City Attorney    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
03010 City Attorney ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,0,"1,648",,"1,648",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"20,199","22,440",,"22,440","22,440",,"22,440","22,440",,"22,440",,"22,440",,
,,,,,,,,,,,,,,,,,,,,,
604107,,Telecommunications - WAN,,,,,,0,0,,0,"2,500",,"2,500","2,500",,"2,500",,"2,500",,
,,,,,,,,,,,,,,,,,,,,,
604120,,Existing Subscriptions,,,,,,"8,423","8,400",,"8,400","3,832",,"3,832","3,832",,"3,832",,"3,832",,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"11,026","8,502",,"8,502","8,502",,"8,502","8,502",,"8,502",,"8,502",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"6,677","6,677",,"6,677","9,411",,"10,823","12,446",,"14,313",,"16,460",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,"7,502","7,600",,"7,600","8,000",,"8,240","8,487",,"8,742",,"9,004",,
,,,,,,,,,,,,,,,,,,,,,
605202,,Messenger Services,,,,,,0,100,,100,100,,103,106,,109,,113,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"1,901","2,495",,"2,495","3,500",,"3,605","3,713",,"3,825",,"3,939",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,285,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,"2,550","2,040",,"2,040","2,500",,"2,575","2,652",,"2,732",,"2,814",,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,"15,389","16,500",,"16,500","18,500",,"19,055","19,627",,"20,215",,"20,822",,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,"8,707","10,363",,"10,363","10,363",,"10,674","10,994",,"11,324",,"11,664",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"17,378","14,277",,"14,277","14,277",,"14,705","15,146",,"15,601",,"16,069",,
,,,,,,,,,,,,,,,,,,,,,
606099,,P-Card Purchases,,,,,,9,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,"6,085",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,612,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,"28,477","29,150",,"29,150","29,150",,"30,025","30,925",,"31,853",,"32,809",,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,"1,378","1,000",,"1,000","1,000",,"1,030","1,061",,"1,093",,"1,126",,
,,,,,,,,,,,,,,,,,,,,,
607801,,Replace Computer Workstation,,,,,,"3,315",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
03010 City Attorney ,,,,,,,,"3,577,826","3,512,286",,"3,670,409","3,819,468",,"3,823,953","3,880,658",,"3,886,157",,"3,943,577",,
,,,,,,,,,,,,,,,,,,,,,
,,,0030 City Attorney,,,,,"3,577,826","3,512,286",,"3,670,409","3,819,468",,"3,823,953","3,880,658",,"3,886,157",,"3,943,577",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0040 Finance    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
04030 Director's Office ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601100,,Executive Salaries,,,,,,0,"130,006",,"130,006","139,918",,"139,918","139,918",,"139,918",,"139,918",,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"154,528",,"154,528","162,115",,"162,115","162,115",,"162,115",,"162,115",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"528,630",0,,"29,680",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"111,172",,"111,172","117,833",,"117,833","117,833",,"117,833",,"117,833",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"49,320",,"49,320","50,553",,"50,553","50,553",,"50,553",,"50,553",,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"2,880","3,000",,"3,000","3,000",,"3,090","3,183",,"3,278",,"3,377",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"30,152","26,600",,"27,826","27,435",,"27,435","27,559",,"27,683",,"27,807",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"7,450","6,540",,"6,970","6,909",,"6,909","6,909",,"6,909",,"6,909",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"92,933","78,235",,"83,452","97,282",,"97,282","106,690",,"106,690",,"116,099",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"37,800","32,400",,"32,400","36,942",,"36,942","36,942",,"36,942",,"36,942",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"1,480","1,245",,"1,328","5,599",,"5,599","5,599",,"5,599",,"5,599",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,243,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602970,,Car Allowance,,,,,,"6,000","6,000",,"6,000","6,000",,"6,000","6,000",,"6,000",,"6,000",,
,,,,,,,,,,,,,,,,,,,,,
603165,,Information Technology Services,,,,,,105,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,"3,547","3,900",,"3,900","3,600",,"3,708","3,819",,"3,934",,"4,052",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"6,462","10,800",,"10,800","6,800",,"6,800","6,800",,"6,800",,"6,800",,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"4,086","5,899",,"5,899","4,200",,"4,200","4,200",,"4,200",,"4,200",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"2,778","2,778",,"2,778","1,552",,"1,785","2,053",,"2,360",,"2,714",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,88,510,,510,100,,103,106,,109,,113,,
,,,,,,,,,,,,,,,,,,,,,
605202,,Messenger Services,,,,,,496,510,,510,510,,525,541,,557,,574,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"1,121","1,300",,"1,300",630,,649,668,,688,,709,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"28,267","7,700",,"7,700","7,700",,"7,931","8,169",,"8,414",,"8,666",,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,"1,050",918,,918,750,,773,796,,820,,844,,
,,,,,,,,,,,,,,,,,,,,,
605512,,P-Card Travel,,,,,,0,"4,590",,"4,590",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605520,,Minority Business Initiatives,,,,,,500,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,"2,107","2,700",,"2,700","2,200",,"2,266","2,334",,"2,404",,"2,476",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"1,734","5,571",,"5,571","2,000",,"2,060","2,122",,"2,185",,"2,251",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,5,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:56:36PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0040 Finance    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
04030 Director's Office ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606099,,P-Card Purchases,,,,,,"19,676","9,500",,"9,500","15,200",,"15,656","16,126",,"16,609",,"17,108",,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,87,"1,800",,"1,800",500,,515,530,,546,,563,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,"2,172","1,020",,"1,020","1,020",,"1,051","1,082",,"1,115",,"1,148",,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,64,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
04030 Director's Office ,,,,,,,,"781,908","658,542",,"695,178","700,348",,"701,697","712,647",,"714,263",,"725,370",,
,,,,,,,,,,,,,,,,,,,,,
04031 Local Vehicle Registration ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603118,,Local Vehicle Registration - DMV Fees,,,,,,"256,779","265,000",,"265,000","257,050",,"264,762","272,704",,"280,885",,"289,312",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"532,900","538,770",,"538,770","522,607",,"522,607","522,607",,"522,607",,"522,607",,
,,,,,,,,,,,,,,,,,,,,,
04031 Local Vehicle Registration ,,,,,,,,"789,679","803,770",,"803,770","779,657",,"787,369","795,311",,"803,492",,"811,919",,
,,,,,,,,,,,,,,,,,,,,,
04033 Comptroller's Office ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"395,832",,"395,832","367,908",,"367,908","367,908",,"367,908",,"367,908",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"928,836",0,,"39,141",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"208,066",,"208,066","277,643",,"277,643","277,643",,"277,643",,"277,643",,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,"118,683",,"118,683","121,651",,"121,651","121,651",,"121,651",,"121,651",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"301,025",,"301,025","308,550",,"308,550","308,550",,"308,550",,"308,550",,
,,,,,,,,,,,,,,,,,,,,,
601211,,Overtime,,,,,,"8,946",0,,41,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601270,,Clerical Overtime,,,,,,0,"1,641",,"1,641","1,682",,"1,682","1,682",,"1,682",,"1,682",,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"57,754",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"56,319","63,565",,"65,994","66,803",,"66,803","66,803",,"66,803",,"66,803",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"13,171","14,867",,"15,435","15,622",,"15,622","15,622",,"15,622",,"15,622",,
,,,,,,,,,,,,,,,,,,,,,
602201,,Retirement,,,,,,"160,566","179,951",,"186,831","222,466",,"222,466","243,983",,"243,983",,"265,499",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"97,200","102,600",,"102,600","116,983",,"116,983","116,983",,"116,983",,"116,983",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"2,580","2,864",,"2,974","12,803",,"12,803","12,803",,"12,803",,"12,803",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,297,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603105,,Indirect Cost Allocation,,,,,,0,"13,260",,"13,260","12,600",,"12,600","12,600",,"12,600",,"12,600",,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,74,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603165,,Information Technology Services,,,,,,608,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,"1,692","1,020",,"1,020","1,692",,"1,743","1,795",,"1,849",,"1,904",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,0,0,,0,"14,800",,"15,244","15,701",,"16,172",,"16,658",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,"1,654",295,,295,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"9,252","10,000",,"10,000","9,550",,"9,550","9,550",,"9,550",,"9,550",,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"15,189","4,848",,"4,848","4,848",,"4,848","4,848",,"4,848",,"4,848",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"3,162","3,162",,"3,162","4,972",,"5,718","6,575",,"7,562",,"8,696",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,"19,487","20,100",,"20,100","20,100",,"20,703","21,324",,"21,964",,"22,623",,
,,,,,,,,,,,,,,,,,,,,,
605202,,Messenger Services,,,,,,27,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"4,124","7,852",,"7,852","12,852",,"13,238","13,635",,"14,044",,"14,465",,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,100,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605711,,Other Purchased Services,,,,,,"4,675",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,"3,011","2,100",,"2,100","2,100",,"2,163","2,228",,"2,295",,"2,364",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"6,572","5,100",,"5,100","4,300",,"4,429","4,562",,"4,699",,"4,840",,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,"1,838","1,000",,"1,000",500,,515,530,,546,,563,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,"3,078",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,233,816,,816,316,,325,335,,345,,356,,
,,,,,,,,,,,,,,,,,,,,,
606433,,Construction Materials and Supplies,,,,,,85,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
04033 Comptroller's Office ,,,,,,,,"1,400,530","1,458,647",,"1,507,816","1,600,741",,"1,603,187","1,627,312",,"1,630,102",,"1,654,609",,
,,,,,,,,,,,,,,,,,,,,,
04034 Payroll ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"148,908",,"148,908","160,261",,"160,261","160,261",,"160,261",,"160,261",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"415,950",0,,"16,918",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"137,259",,"137,259","143,409",,"143,409","143,409",,"143,409",,"143,409",,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,"54,995",,"54,995","56,370",,"56,370","56,370",,"56,370",,"56,370",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,6,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:56:36PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2013,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2011,FY 2012,,FY 2012,FY 2013,,FY 2014,FY 2015,,FY 2016,,FY 2017,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0040 Finance    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
04034 Payroll ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,0,,0,"36,402",,"36,402","36,402",,"36,402",,"36,402",,
,,,,,,,,,,,,,,,,,,,,,
