"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,FY 2013,FY 2014,,FY 2015,FY 2016,,FY 2017,,FY 2018,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0020 City Manager    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
02021 Office of Volunteer Resources ,,,,,,,,"150,569","206,079",,"205,238","206,265",,"207,806","207,484",,"209,024",,"209,024",,
,,,,,,,,,,,,,,,,,,,,,
02030 Media and Communications Group ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"161,925",,"161,925","86,942",,"86,942","86,942",,"86,942",,"86,942",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"261,675",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"70,475",,"70,475","150,128",,"150,128","150,128",,"150,128",,"150,128",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"14,908","14,468",,"14,468","14,758",,"14,758","14,758",,"14,758",,"14,758",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"3,487","3,383",,"3,383","3,452",,"3,452","3,452",,"3,452",,"3,452",,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"46,240","48,060",,"48,060","44,285",,"46,655","44,285",,"46,655",,"46,655",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"21,600","18,471",,"18,471","31,601",,"31,601","31,601",,"31,601",,"31,601",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,736,"2,766",,"2,766","2,822",,"2,822","2,822",,"2,822",,"2,822",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,194,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602950,,Cell Phone Stipend,,,,,,960,960,,960,960,,960,960,,960,,960,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,695,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,0,0,,0,"1,750",,"1,750","1,750",,"1,750",,"1,750",,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"2,878","2,195",,"2,195","2,795",,"2,795","2,795",,"2,795",,"2,795",,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"1,607","1,250",,937,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"1,319",943,,943,"1,270",,"1,270","1,270",,"1,270",,"1,270",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,113,60,,60,144,,144,144,,144,,144,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"2,017","1,548",,"1,548","1,548",,"1,548","1,548",,"1,548",,"1,548",,
,,,,,,,,,,,,,,,,,,,,,
605401,,Lease/Rent of Equipment,,,,,,645,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"5,737","2,400",,"2,400","2,400",,"2,400","2,400",,"2,400",,"2,400",,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,759,"1,250",,"1,250","1,250",,"1,250","1,250",,"1,250",,"1,250",,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,"1,299",940,,940,"1,300",,"1,300","1,300",,"1,300",,"1,300",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"7,227","5,940",,"5,940","7,308",,"7,308","7,308",,"7,308",,"7,308",,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,0,500,,500,500,,500,500,,500,,500,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,0,197,,197,197,,197,197,,197,,197,,
,,,,,,,,,,,,,,,,,,,,,
02030 Media and Communications ,,,,,,,,"374,096","337,731",,"337,418","355,410",,"357,780","355,410",,"357,780",,"357,780",,
,,,,,,,,,,,,,,,,,,,,,
,,,0020 City Manager,,,,,"2,536,210","2,658,037",,"2,654,207","2,762,829",,"2,781,625","2,766,570",,"2,785,355",,"2,785,851",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0030 City Attorney    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
03010 City Attorney ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601100,,Executive Salaries,,,,,,0,"199,625",,"199,625","203,537",,"203,537","203,537",,"203,537",,"203,537",,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"533,576",,"533,576","544,300",,"544,300","544,300",,"544,300",,"544,300",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"2,570,099",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"1,280,710",,"1,280,710","1,317,137",,"1,317,137","1,317,137",,"1,317,137",,"1,317,137",,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,"505,983",,"505,983","523,402",,"523,402","523,402",,"523,402",,"523,402",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"67,162",,"67,162","68,512",,"68,512","68,512",,"68,512",,"68,512",,
,,,,,,,,,,,,,,,,,,,,,
601311,,Part Time Salaries,,,,,,"50,819",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601330,,Part-Time Professional Salaries,,,,,,0,"51,881",,"51,881","51,881",,"51,881","51,881",,"51,881",,"51,881",,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"2,266","41,508",,"41,508","40,000",,"40,000","40,000",,"40,000",,"40,000",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"149,267","156,240",,"156,240","160,009",,"160,381","160,753",,"161,125",,"161,497",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"36,641","38,408",,"38,408","39,423",,"39,423","39,423",,"39,423",,"39,423",,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"446,721","532,932",,"532,932","448,565",,"472,578","448,565",,"472,578",,"472,578",,
,,,,,,,,,,,,,,,,,,,,,
602206,,VRS Plan 2 Retirement,,,,,,0,0,,0,"38,491",,"43,400","43,400",,"48,309",,"48,309",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"194,400","221,652",,"221,652","354,166",,"354,166","354,166",,"354,166",,"354,166",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"7,235","30,666",,"30,666","31,498",,"31,498","31,498",,"31,498",,"31,498",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,702,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602970,,Car Allowance,,,,,,"10,000","10,000",,"10,000","10,000",,"10,000","10,000",,"10,000",,"10,000",,
,,,,,,,,,,,,,,,,,,,,,
603102,,Legal Services,,,,,,"42,570","2,000",,"2,000","2,000",,"2,000","2,000",,"2,000",,"2,000",,
,,,,,,,,,,,,,,,,,,,,,
603107,,Legal Support Charges,,,,,,"-1,170","4,000",,"4,000","4,000",,"4,000","4,000",,"4,000",,"4,000",,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,0,100,,100,100,,100,100,,100,,100,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,0,350,,350,350,,350,350,,350,,350,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,"17,281","6,600",,"6,600","18,707",,"18,707","18,707",,"18,707",,"18,707",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,4,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:52:52PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,FY 2013,FY 2014,,FY 2015,FY 2016,,FY 2017,,FY 2018,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0030 City Attorney    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
03010 City Attorney ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603301,,Media Advertising,,,,,,0,"2,000",,"2,000","1,000",,"1,000","1,000",,"1,000",,"1,000",,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,-11,0,,0,"3,600",,"3,600","3,600",,"3,600",,"3,600",,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"19,691","22,440",,"22,440","22,440",,"22,440","22,440",,"22,440",,"22,440",,
,,,,,,,,,,,,,,,,,,,,,
604107,,Telecommunications - WAN,,,,,,0,"2,500",,"2,500","1,500",,"1,500","1,500",,"1,500",,"1,500",,
,,,,,,,,,,,,,,,,,,,,,
604120,,Existing Subscriptions,,,,,,"3,832","3,832",,"3,832","3,832",,"3,832","3,832",,"3,832",,"3,832",,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"10,610","8,502",,"6,917","1,400",,"1,400","1,400",,"1,400",,"1,400",,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"6,677","9,411",,"9,411","15,040",,"15,040","15,040",,"15,040",,"15,040",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,"6,123","8,000",,"8,000","8,000",,"8,000","8,000",,"8,000",,"8,000",,
,,,,,,,,,,,,,,,,,,,,,
605202,,Messenger Services,,,,,,0,100,,100,100,,100,100,,100,,100,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,"2,028","3,500",,"3,500",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
605401,,Lease/Rent of Equipment,,,,,,0,0,,0,"5,226",,"5,226","5,226",,"5,226",,"5,226",,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,"2,865","2,500",,"2,500","2,500",,"2,500","2,500",,"2,500",,"2,500",,
,,,,,,,,,,,,,,,,,,,,,
605507,,Mandated Certification,,,,,,"14,667","18,500",,"18,500","18,500",,"18,500","18,500",,"18,500",,"18,500",,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,"2,672","10,363",,"10,363","10,363",,"10,363","10,363",,"10,363",,"10,363",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"14,653","14,277",,"14,277","15,000",,"15,000","15,000",,"15,000",,"15,000",,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,128,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,115,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,"29,121","29,150",,"29,150","29,500",,"29,500","29,500",,"29,500",,"29,500",,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,489,"1,000",,"1,000","1,000",,"1,000","1,000",,"1,000",,"1,000",,
,,,,,,,,,,,,,,,,,,,,,
03010 City Attorney ,,,,,,,,"3,640,491","3,819,468",,"3,817,883","3,995,079",,"4,024,373","4,000,732",,"4,030,026",,"4,030,398",,
,,,,,,,,,,,,,,,,,,,,,
,,,0030 City Attorney,,,,,"3,640,491","3,819,468",,"3,817,883","3,995,079",,"4,024,373","4,000,732",,"4,030,026",,"4,030,398",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0040 Finance    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
04030 Director's Office ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601100,,Executive Salaries,,,,,,0,"139,918",,"139,918","142,730",,"142,730","142,730",,"142,730",,"142,730",,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"162,115",,"162,115","165,374",,"165,374","165,374",,"165,374",,"165,374",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"470,418",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"117,833",,"117,833","120,202",,"120,202","120,202",,"120,202",,"120,202",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"50,553",,"50,553","51,569",,"51,569","51,569",,"51,569",,"51,569",,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,0,"3,000",,"3,000","4,500",,"4,500","4,500",,"4,500",,"4,500",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"26,395","27,435",,"27,435","27,847",,"27,971","28,095",,"28,219",,"28,343",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"6,621","6,909",,"6,909","7,046",,"7,046","7,046",,"7,046",,"7,046",,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"82,699","97,282",,"97,282","89,640",,"94,439","89,640",,"94,439",,"94,439",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"21,600","36,942",,"36,942","63,967",,"63,967","63,967",,"63,967",,"63,967",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"1,317","5,599",,"5,599","5,711",,"5,711","5,711",,"5,711",,"5,711",,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,189,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602970,,Car Allowance,,,,,,"6,000","6,000",,"6,000","6,000",,"6,000","6,000",,"6,000",,"6,000",,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,"3,525","3,600",,"3,600","4,600",,"4,600","4,600",,"4,600",,"4,600",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,0,0,,0,"5,300",,"5,300","5,300",,"5,300",,"5,300",,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"5,792","6,800",,"6,800","5,800",,"5,800","5,800",,"5,800",,"5,800",,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"5,855","4,200",,"3,363",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"2,778","1,552",,"1,552","2,558",,"2,558","2,558",,"2,558",,"2,558",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,52,100,,100,"1,491",,"1,491","1,491",,"1,491",,"1,491",,
,,,,,,,,,,,,,,,,,,,,,
605202,,Messenger Services,,,,,,529,510,,510,530,,530,530,,530,,530,,
,,,,,,,,,,,,,,,,,,,,,
605203,,Telecommunications,,,,,,938,630,,630,940,,940,940,,940,,940,,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"1,864","7,700",,"7,700","1,850",,"1,850","1,850",,"1,850",,"1,850",,
,,,,,,,,,,,,,,,,,,,,,
605502,,Travel - Routine,,,,,,972,750,,750,950,,950,950,,950,,950,,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,"1,922","2,200",,"2,200","1,922",,"1,922","1,922",,"1,922",,"1,922",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"1,721","2,000",,"2,000","2,700",,"2,700","2,700",,"2,700",,"2,700",,
,,,,,,,,,,,,,,,,,,,,,
606099,,P-Card Purchases,,,,,,"20,472","15,200",,"15,200","21,000",,"21,000","21,000",,"21,000",,"21,000",,
,,,,,,,,,,,,,,,,,,,,,
606112,,Computer Peripherals,,,,,,0,500,,500,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,"2,144","1,020",,"1,020","2,100",,"2,100","2,100",,"2,100",,"2,100",,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,5,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:52:52PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,FY 2013,FY 2014,,FY 2015,FY 2016,,FY 2017,,FY 2018,,
,,,,,,,,,,,,,,,,,,,,,
Code,Account Description,,,,,,,Actual,Adopted,,Amended,Budget,,Budget,Budget,,Budget,,Budget,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,     002 General Fund     ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
 0040 Finance    ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
04030 Director's Office ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606415,,Computer Supplies,,,,,,52,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
606425,,Uniforms and Wearing Apparel,,,,,,40,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
607801,,Replace Computer Workstation,,,,,,"11,821",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
04030 Director's Office ,,,,,,,,"675,716","700,348",,"699,511","736,327",,"741,250","736,575",,"741,498",,"741,622",,
,,,,,,,,,,,,,,,,,,,,,
04031 Local Vehicle Registration ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603118,,Local Vehicle Registration - DMV Fees,,,,,,"253,793","257,050",,"257,050","253,792",,"253,792","253,792",,"253,792",,"253,792",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603407,,Other Contractual Services,,,,,,"591,480","522,607",,"522,607","591,480",,"591,480","591,480",,"591,480",,"591,480",,
,,,,,,,,,,,,,,,,,,,,,
04031 Local Vehicle Registration ,,,,,,,,"845,273","779,657",,"779,657","845,272",,"845,272","845,272",,"845,272",,"845,272",,
,,,,,,,,,,,,,,,,,,,,,
04033 Comptroller's Office ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"367,908",,"367,908","409,818",,"409,818","409,818",,"409,818",,"409,818",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"1,074,283",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"277,643",,"277,643","220,033",,"220,033","220,033",,"220,033",,"220,033",,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,"121,651",,"121,651","124,095",,"124,095","124,095",,"124,095",,"124,095",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"308,550",,"308,550","298,067",,"298,067","298,067",,"298,067",,"298,067",,
,,,,,,,,,,,,,,,,,,,,,
601270,,Clerical Overtime,,,,,,0,"1,682",,"1,682","6,727",,"6,727","6,727",,"6,727",,"6,727",,
,,,,,,,,,,,,,,,,,,,,,
601401,,Contracted Manpower,,,,,,"23,936",0,,0,"20,007",,"20,007","20,007",,"20,007",,"20,007",,
,,,,,,,,,,,,,,,,,,,,,
602101,,F.I.C.A.,,,,,,"64,802","66,803",,"66,803","65,643",,"65,643","65,643",,"65,643",,"65,643",,
,,,,,,,,,,,,,,,,,,,,,
602104,,F.I.C.A. - Medicare,,,,,,"15,155","15,622",,"15,622","15,353",,"15,353","15,353",,"15,353",,"15,353",,
,,,,,,,,,,,,,,,,,,,,,
602201,,VRS Plan 1 Retirement,,,,,,"179,462","222,466",,"222,466","158,115",,"166,578","158,115",,"166,578",,"166,578",,
,,,,,,,,,,,,,,,,,,,,,
602206,,VRS Plan 2 Retirement,,,,,,0,0,,0,"32,236",,"36,347","36,347",,"40,459",,"40,459",,
,,,,,,,,,,,,,,,,,,,,,
602301,,Health Insurance,,,,,,"92,250","116,983",,"116,983","140,235",,"140,235","140,235",,"140,235",,"140,235",,
,,,,,,,,,,,,,,,,,,,,,
602302,,Life Insurance,,,,,,"2,964","12,803",,"12,803","12,519",,"12,519","12,519",,"12,519",,"12,519",,
,,,,,,,,,,,,,,,,,,,,,
602307,,Unemployment Insurance,,,,,,"4,083",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602309,,Flexible Benefits Program,,,,,,386,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
602403,,Employee Service Awards,,,,,,100,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603103,,DO NOT USE - Other Professional Services,,,,,,"1,095",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603105,,Indirect Cost Allocation,,,,,,"24,600","12,600",,"12,600","25,700",,"25,700","25,700",,"25,700",,"25,700",,
,,,,,,,,,,,,,,,,,,,,,
603119,,Police Record Checks,,,,,,74,0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
603201,,General Maintenance and Repair,,,,,,"1,516","1,692",,"1,692","2,800",,"2,800","2,800",,"2,800",,"2,800",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603204,,Software Support and Maintenance,,,,,,0,"14,800",,"14,800","11,695",,"11,695","11,695",,"11,695",,"11,695",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
603401,,Printing And Binding (Outside),,,,,,0,0,,0,"9,200",,"9,200","9,200",,"9,200",,"9,200",,
,,,,,,,,,,,,,,,,,,,,,
604103,,Telecommunications - Internal,,,,,,"9,070","9,550",,"9,550","9,000",,"9,000","9,000",,"9,000",,"9,000",,
,,,,,,,,,,,,,,,,,,,,,
604204,,Motor Pool Charges,,,,,,155,0,,0,150,,150,150,,150,,150,,
,,,,,,,,,,,,,,,,,,,,,
604401,,Print Shop Charges,,,,,,"16,175","4,848",,"3,989",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
604501,,Risk Management Charges,,,,,,"3,162","4,972",,"4,972","8,196",,"8,196","8,196",,"8,196",,"8,196",,
,,,,,,,,,,,,,,,,,,,,,
605201,,Postal Services,,,,,,"19,871","20,100",,"20,100","20,200",,"20,200","20,200",,"20,200",,"20,200",,
,,,,,,,,,,,,,,,,,,,,,
605401,,Lease/Rent of Equipment,,,,,,0,0,,0,"4,800",,"4,800","4,800",,"4,800",,"4,800",,
,,,,,,,,,,,,,,,,,,,,,
605501,,Professional Improvement,,,,,,"1,002","12,852",,"12,852","5,803",,"5,803","5,803",,"5,803",,"5,803",,
,,,,,,,,,,,,,,,,,,,,,
605711,,Other Purchased Services,,,,,,"4,148",0,,0,"4,200",,"4,200","4,200",,"4,200",,"4,200",,
,,,,,,,,,,,,,,,,,,,,,
605801,,Dues and Association Membership,,,,,,"1,626","2,100",,"2,100","1,600",,"1,600","1,600",,"1,600",,"1,600",,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
606001,,Office Supplies,,,,,,"7,111","4,300",,"4,300","7,000",,"7,000","7,000",,"7,000",,"7,000",,
,,,,,,,,,,,,,,,,,,,,,
606111,,"Computer Software < $5,000",,,,,,"1,158",500,,500,"1,100",,"1,100","1,100",,"1,100",,"1,100",,
,,,,,,,,,,,,,,,,,,,,,
606412,,Books and Subscriptions,,,,,,215,316,,316,216,,216,216,,216,,216,,
,,,,,,,,,,,,,,,,,,,,,
04033 Comptroller's Office ,,,,,,,,"1,548,399","1,600,741",,"1,599,882","1,614,508",,"1,627,082","1,618,619",,"1,631,194",,"1,631,194",,
,,,,,,,,,,,,,,,,,,,,,
04034 Payroll ,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
601110,,Middle Management Salaries,,,,,,0,"160,261",,"160,261","163,482",,"163,482","163,482",,"163,482",,"163,482",,
,,,,,,,,,,,,,,,,,,,,,
601111,,Full Time Salaries,,,,,,"475,264",0,,0,0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
601130,,Professional Salaries,,,,,,0,"143,409",,"143,409","146,291",,"146,291","146,291",,"146,291",,"146,291",,
,,,,,,,,,,,,,,,,,,,,,
601140,,Supervisory Salaries,,,,,,0,"56,370",,"56,370","57,503",,"57,503","57,503",,"57,503",,"57,503",,
,,,,,,,,,,,,,,,,,,,,,
601150,,Technical Salaries,,,,,,0,"36,402",,"36,402","119,161",,"119,161","119,161",,"119,161",,"119,161",,
,,,,,,,,,,,,,,,,,,,,,
601170,,Clerical Salaries,,,,,,0,"80,411",,"80,411",0,,0,0,,0,,0,,
,,,,,,,,,,,,,,,,,,,,,
GovMax V5,,,,,,,,,,,6,,,,,,,,,,
,,,,,,,,,,,,,,,,12/5/2013   3:52:52PM - ET,,,,,
"Expenditure Line Item Budget Report grouped by Fund, Department",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
City of Virginia Beach,,,,,,,,,,,,,Fiscal Year 2014,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Account,,,,,,,,FY 2012,FY 2013,,FY 2013,FY 2014,,FY 2015,FY 2016,,FY 2017,,FY 2018,,
,,,,,,,,,,,,,,,,,,,,,
